TransactionId,LicenseId,Action,Hash,Package,MobileModel,MobileManufacturer,UniqueDeviceId,TransactionTimeinEPOCH,TransactionTimeinUTC,CreatedAtUTC,CardType,SdkVersion,TransactionType,DocSubType,CardSide,CardFrom
OCR1706018973d6081df4765ce74d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2477,OPPO,d6081df4765ce74d,1706018973552,"2024-01-23 14:09:33","2024-01-23 02:10 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060189330a238e2873d1693f,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2363,OPPO,0a238e2873d1693f,1706018933751,"2024-01-23 14:08:53","2024-01-23 02:10 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706018983750d70e130673476,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A245M,samsung,750d70e130673476,1706018983100,"2024-01-23 14:09:43","2024-01-23 02:11 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060189680bd295155de61a0d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A125M,samsung,0bd295155de61a0d,1706018968279,"2024-01-23 14:09:28","2024-01-23 02:11 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060190353fe3298e61ba5625,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A042M,samsung,3fe3298e61ba5625,1706019035683,"2024-01-23 14:10:35","2024-01-23 02:11 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019034ac593c53ac7ab538,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,G3423,Sony,ac593c53ac7ab538,1706019034701,"2024-01-23 14:10:34","2024-01-23 02:11 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060191330bd295155de61a0d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A125M,samsung,0bd295155de61a0d,1706019133266,"2024-01-23 14:12:13","2024-01-23 02:13 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019305a888fbf739e2feb8,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A536E,samsung,a888fbf739e2feb8,1706019305072,"2024-01-23 14:15:05","2024-01-23 02:15 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019369ee11ac199d65a953,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g22",motorola,ee11ac199d65a953,1706019369467,"2024-01-23 14:16:09","2024-01-23 02:16 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060193334c9addbbc62f5a4c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"S22 FLIP",Cat,4c9addbbc62f5a4c,1706019333090,"2024-01-23 14:15:33","2024-01-23 02:16 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019473ee11ac199d65a953,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g22",motorola,ee11ac199d65a953,1706019473239,"2024-01-23 14:17:53","2024-01-23 02:19 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060195436a2285f861779c68,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"motorola edge",motorola,6a2285f861779c68,1706019543559,"2024-01-23 14:19:03","2024-01-23 02:19 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060196112b888dd6160a8aec,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A536E,samsung,2b888dd6160a8aec,1706019611049,"2024-01-23 14:20:11","2024-01-23 02:20 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019662ee11ac199d65a953,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g22",motorola,ee11ac199d65a953,1706019662825,"2024-01-23 14:21:02","2024-01-23 02:21 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060200248316feb2d49b235b,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,VOG-TL00,HUAWEI,8316feb2d49b235b,1706020024939,"2024-01-23 14:27:04","2024-01-23 02:21 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060196683e0134f911cac58a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A546E,samsung,3e0134f911cac58a,1706019668378,"2024-01-23 14:21:08","2024-01-23 02:21 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019698750d70e130673476,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A245M,samsung,750d70e130673476,1706019698262,"2024-01-23 14:21:38","2024-01-23 02:22 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019704ac593c53ac7ab538,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,G3423,Sony,ac593c53ac7ab538,1706019704681,"2024-01-23 14:21:44","2024-01-23 02:22 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060196717e9024de525d0053,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A207M,samsung,7e9024de525d0053,1706019671975,"2024-01-23 14:21:11","2024-01-23 02:22 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019689bbfd993df11f0286,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2127,OPPO,bbfd993df11f0286,1706019689137,"2024-01-23 14:21:29","2024-01-23 02:22 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019748b96bf3dd76cf2c6d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A042M,samsung,b96bf3dd76cf2c6d,1706019748642,"2024-01-23 14:22:28","2024-01-23 02:23 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060197734564699c714ec0c4,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A145M,samsung,4564699c714ec0c4,1706019773002,"2024-01-23 14:22:53","2024-01-23 02:23 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060197554c9addbbc62f5a4c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"S22 FLIP",Cat,4c9addbbc62f5a4c,1706019755670,"2024-01-23 14:22:35","2024-01-23 02:23 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060198052b888dd6160a8aec,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A536E,samsung,2b888dd6160a8aec,1706019805439,"2024-01-23 14:23:25","2024-01-23 02:23 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019852e044a9bc7ebbd0c8,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,V2242,vivo,e044a9bc7ebbd0c8,1706019852150,"2024-01-23 14:24:12","2024-01-23 02:24 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019893f41a466b46b33f2a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g14",motorola,f41a466b46b33f2a,1706019893156,"2024-01-23 14:24:53","2024-01-23 02:25 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170601992010e1e63da0baf693,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A146M,samsung,10e1e63da0baf693,1706019920887,"2024-01-23 14:25:20","2024-01-23 02:25 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019907b5379a0990634c87,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A125M,samsung,b5379a0990634c87,1706019907433,"2024-01-23 14:25:07","2024-01-23 02:25 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706019904a6db704965fac8be,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A127F,samsung,a6db704965fac8be,1706019904057,"2024-01-23 14:25:04","2024-01-23 02:25 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060200611f058ef1a251ad49,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-S911B,samsung,1f058ef1a251ad49,1706020061615,"2024-01-23 14:27:41","2024-01-23 02:27 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020061cc5957655d9be422,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A346M,samsung,cc5957655d9be422,1706020061220,"2024-01-23 14:27:41","2024-01-23 02:28 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060201084dc59b51ef07c3eb,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,RMX3710,realme,4dc59b51ef07c3eb,1706020108070,"2024-01-23 14:28:28","2024-01-23 02:29 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602016010e1e63da0baf693,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A146M,samsung,10e1e63da0baf693,1706020160235,"2024-01-23 14:29:20","2024-01-23 02:29 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060200845f9ace99a8f7503b,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SNE-LX3,HUAWEI,5f9ace99a8f7503b,1706020084072,"2024-01-23 14:28:04","2024-01-23 02:30 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060201795d10f4e595c4925c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e22i",motorola,5d10f4e595c4925c,1706020179708,"2024-01-23 14:29:39","2024-01-23 02:30 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602021384150d83e4c33c02,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,M2101K7BG,Xiaomi,84150d83e4c33c02,1706020213100,"2024-01-23 14:30:13","2024-01-23 02:30 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17059701021eeb65837938c4f4,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,5062W,TCL,1eeb65837938c4f4,1705970102949,"2024-01-23 00:35:02","2024-01-23 02:34 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020491eb2774ac2d045d75,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A146M,samsung,eb2774ac2d045d75,1706020491099,"2024-01-23 14:34:51","2024-01-23 02:35 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060204825d10f4e595c4925c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e22i",motorola,5d10f4e595c4925c,1706020482606,"2024-01-23 14:34:42","2024-01-23 02:35 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602051329ae6432975b4ee2,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g42",motorola,29ae6432975b4ee2,1706020513638,"2024-01-23 14:35:13","2024-01-23 02:35 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060205082661aab94ef30b57,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"ZTE 9047",ZTE,2661aab94ef30b57,1706020508624,"2024-01-23 14:35:08","2024-01-23 02:35 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020457dbd9c54940834745,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A225M,samsung,dbd9c54940834745,1706020457089,"2024-01-23 14:34:17","2024-01-23 02:35 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602052757570b2bb2632dc5,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A042M,samsung,57570b2bb2632dc5,1706020527189,"2024-01-23 14:35:27","2024-01-23 02:35 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060205272c4b9dff77bf6d4b,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,22111317PG,Xiaomi,2c4b9dff77bf6d4b,1706020527797,"2024-01-23 14:35:27","2024-01-23 02:36 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020623e291f078718b5c40,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"ZTE 8050",ZTE,e291f078718b5c40,1706020623764,"2024-01-23 14:37:03","2024-01-23 02:37 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020653873a9c7d34ef7991,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-G781U1,samsung,873a9c7d34ef7991,1706020653977,"2024-01-23 14:37:33","2024-01-23 02:38 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060206555efe50e5fd3f0058,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A145M,samsung,5efe50e5fd3f0058,1706020655485,"2024-01-23 14:37:35","2024-01-23 02:38 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060207275d10f4e595c4925c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e22i",motorola,5d10f4e595c4925c,1706020727540,"2024-01-23 14:38:47","2024-01-23 02:39 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020770d736d7d779faa850,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,22071219CG,Xiaomi,d736d7d779faa850,1706020770208,"2024-01-23 14:39:30","2024-01-23 02:39 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060207842115ad1fab6cb6f4,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,V2242,vivo,2115ad1fab6cb6f4,1706020784480,"2024-01-23 14:39:44","2024-01-23 02:40 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020762db42cd6a5a7160fe,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,REA-NX9,HONOR,db42cd6a5a7160fe,1706020762193,"2024-01-23 14:39:22","2024-01-23 02:40 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020856706f63f5aa2cb951,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A032M,samsung,706f63f5aa2cb951,1706020856032,"2024-01-23 14:40:56","2024-01-23 02:41 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602097640ae31e4124ac3c0,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2531,OPPO,40ae31e4124ac3c0,1706020976323,"2024-01-23 14:42:56","2024-01-23 02:43 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060209491522741857b3cfd2,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,M2006C3LG,Xiaomi,1522741857b3cfd2,1706020949393,"2024-01-23 14:42:29","2024-01-23 02:43 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706020997873a9c7d34ef7991,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-G781U1,samsung,873a9c7d34ef7991,1706020997775,"2024-01-23 14:43:17","2024-01-23 02:43 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602104495ed46260f8a38a1,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(7) power",motorola,95ed46260f8a38a1,1706021044319,"2024-01-23 14:44:04","2024-01-23 02:44 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060210549ad1b5c48bb3eb76,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2239,OPPO,9ad1b5c48bb3eb76,1706021054615,"2024-01-23 14:44:14","2024-01-23 02:45 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021051f27d73677452831a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2185,OPPO,f27d73677452831a,1706021051044,"2024-01-23 14:44:11","2024-01-23 02:45 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021053f944f17d602142d3,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A207M,samsung,f944f17d602142d3,1706021053915,"2024-01-23 14:44:13","2024-01-23 02:45 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060211302ef41c5a5a3b4b1e,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g14",motorola,2ef41c5a5a3b4b1e,1706021130418,"2024-01-23 14:45:30","2024-01-23 02:46 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021150d736d7d779faa850,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,22071219CG,Xiaomi,d736d7d779faa850,1706021150710,"2024-01-23 14:45:50","2024-01-23 02:46 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060211606df31b400c0428c3,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"Nokia G20","HMD Global",6df31b400c0428c3,1706021160302,"2024-01-23 14:46:00","2024-01-23 02:46 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021133c3cbc9d3d2908aca,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A546E,samsung,c3cbc9d3d2908aca,1706021133782,"2024-01-23 14:45:33","2024-01-23 02:46 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021191188200fa5eba0b05,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2565,OPPO,188200fa5eba0b05,1706021191103,"2024-01-23 14:46:31","2024-01-23 02:47 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602114306c1e8f500a19d5a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,RMX3760,realme,06c1e8f500a19d5a,1706021143102,"2024-01-23 14:45:43","2024-01-23 02:47 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021189f73e9d4c29df5e23,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A025M,samsung,f73e9d4c29df5e23,1706021189543,"2024-01-23 14:46:29","2024-01-23 02:47 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021235d5eecef138934a82,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e22i",motorola,d5eecef138934a82,1706021235655,"2024-01-23 14:47:15","2024-01-23 02:48 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060212957d00c2d45153ce7e,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CRT-LX3,HONOR,7d00c2d45153ce7e,1706021295681,"2024-01-23 14:48:15","2024-01-23 02:48 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602129758e047ef083a0800,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,M2101K6G,Xiaomi,58e047ef083a0800,1706021297360,"2024-01-23 14:48:17","2024-01-23 02:48 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021316e2a9aa2e6562b277,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-G990E,samsung,e2a9aa2e6562b277,1706021316569,"2024-01-23 14:48:36","2024-01-23 02:48 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021257bd8457a024dd425d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"ZTE 8050",ZTE,bd8457a024dd425d,1706021257206,"2024-01-23 14:47:37","2024-01-23 02:49 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021337d5675212ca2682ed,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A245M,samsung,d5675212ca2682ed,1706021337846,"2024-01-23 14:48:57","2024-01-23 02:49 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021362fa7492b525fb925a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(50) 5G",motorola,fa7492b525fb925a,1706021362431,"2024-01-23 14:49:22","2024-01-23 02:49 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021439abadc041280f8df4,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A145M,samsung,abadc041280f8df4,1706021439101,"2024-01-23 14:50:39","2024-01-23 02:51 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602142664fb9704888aaf9a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,LM-V600,LGE,64fb9704888aaf9a,1706021426802,"2024-01-23 14:50:26","2024-01-23 02:51 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021465d5675212ca2682ed,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A245M,samsung,d5675212ca2682ed,1706021465930,"2024-01-23 14:51:05","2024-01-23 02:51 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060214479ad1b5c48bb3eb76,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2239,OPPO,9ad1b5c48bb3eb76,1706021447713,"2024-01-23 14:50:47","2024-01-23 02:51 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060213605e9065050910f910,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g22",motorola,5e9065050910f910,1706021360011,"2024-01-23 14:49:20","2024-01-23 02:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021572eb2774ac2d045d75,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A146M,samsung,eb2774ac2d045d75,1706021572193,"2024-01-23 14:52:52","2024-01-23 02:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060215710d67716ec3e6187b,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,CPH2565,OPPO,0d67716ec3e6187b,1706021571860,"2024-01-23 14:52:51","2024-01-23 02:53 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021573947311d10635d689,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,JKM-LX3,HUAWEI,947311d10635d689,1706021573705,"2024-01-23 14:52:53","2024-01-23 02:54 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060216285d10f4e595c4925c,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto e22i",motorola,5d10f4e595c4925c,1706021628219,"2024-01-23 14:53:48","2024-01-23 02:54 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060216571ec9b48848423101,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,V2206,vivo,1ec9b48848423101,1706021657622,"2024-01-23 14:54:17","2024-01-23 02:54 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021676fa7492b525fb925a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,"moto g(50) 5G",motorola,fa7492b525fb925a,1706021676571,"2024-01-23 14:54:36","2024-01-23 02:55 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060216225edd1bcf2f6c0754,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A207M,samsung,5edd1bcf2f6c0754,1706021622905,"2024-01-23 14:53:42","2024-01-23 02:55 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR17060216480113ca3d9d91f99d,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,220233L2G,Xiaomi,0113ca3d9d91f99d,1706021648830,"2024-01-23 14:54:08","2024-01-23 02:56 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021770c8e4766a51211d87,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-S711B,samsung,c8e4766a51211d87,1706021770838,"2024-01-23 14:56:10","2024-01-23 02:56 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR170602171006c1e8f500a19d5a,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,RMX3760,realme,06c1e8f500a19d5a,1706021710767,"2024-01-23 14:55:10","2024-01-23 02:56 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
OCR1706021809eb2774ac2d045d75,2172,CAPTURE,79EF7554CC46127FDB5C007E5D9FDB0E86872E14,mx.bancosantander.supermovil,SM-A146M,samsung,eb2774ac2d045d75,1706021809650,"2024-01-23 14:56:49","2024-01-23 02:57 PM",MEX_NATIONAL_ID,2.12.6,VALID,,,
